game_location,country_name,home_winner
Greece,People's Republic of China,0
Greece,People's Republic of China,0
Greece,Russia,0
Greece,People's Republic of China,0
Greece,People's Republic of China,0
Greece,Russia,0
Greece,Russia,0
Greece,Canada,0
Greece,Canada,0
Greece,Other,1
Greece,Other,1
Greece,Germany,0
Greece,Germany,0
Greece,Australia,0
Greece,Australia,0
Greece,People's Republic of China,0
Greece,Japan,0
Greece,Other,0
Greece,Other,0
Greece,Japan,0
Greece,Other,0
Greece,Russia,0
Greece,People's Republic of China,0
Greece,Japan,0
Greece,Russia,0
Greece,Netherlands,0
Greece,Other,0
Greece,Republic of Korea,0
Greece,Russia,0
Greece,Other,0
Greece,United States of America,0
Greece,Germany,0
Greece,Other,0
Greece,Netherlands,0
Greece,Other,0
Greece,Japan,0
Greece,People's Republic of China,0
Greece,Italy,0
Greece,Other,0
Greece,Other,0
Greece,Republic of Korea,0
Greece,Germany,0
Greece,Other,0
Greece,Japan,0
Greece,Netherlands,0
Greece,People's Republic of China,0
Greece,Germany,0
Greece,Japan,0
Greece,Other,0
Greece,Other,0
Greece,Other,0
Greece,Japan,0
Greece,Other,0
Greece,Other,0
Greece,Republic of Korea,0
Greece,Japan,0
Greece,France,0
Greece,Germany,0
Greece,People's Republic of China,0
Greece,Other,1
Greece,Other,0
Greece,Russia,0
Greece,Other,0
Greece,Japan,0
Greece,Austria,0
Greece,Other,0
Greece,Other,0
Greece,Other,0
Greece,Japan,0
Greece,Russia,0
Greece,Netherlands,0
Greece,Germany,0
Greece,Germany,0
Greece,Russia,0
Greece,Russia,0
Greece,Hungary,0
Greece,Hungary,0
Greece,Hungary,0
Greece,Germany,0
Greece,Other,0
Greece,Germany,0
Greece,Germany,0
Greece,Australia,0
Greece,Australia,0
Greece,Other,0
Greece,Other,0
Greece,Hungary,0
Greece,Italy,0
Greece,Canada,0
Greece,Germany,0
Greece,Other,0
Greece,Russia,0
Greece,Hungary,0
Greece,Hungary,0
Greece,Germany,0
Greece,Germany,0
Greece,Poland,0
Greece,Poland,0
Greece,Sweden,0
Greece,Sweden,0
Greece,Italy,0
Greece,Italy,0
Greece,Norway,0
Greece,Norway,0
Greece,Norway,0
Greece,Other,0
Greece,Canada,0
Greece,Other,0
Greece,Germany,0
Greece,Hungary,0
Greece,Canada,0
Greece,Australia,0
Greece,Great Britain,0
Greece,Germany,0
Greece,Hungary,0
Greece,Other,0
Greece,People's Republic of China,0
Greece,People's Republic of China,0
Greece,Other,0
Greece,Other,0
Greece,Russia,0
Greece,Russia,0
Greece,Other,0
Greece,Australia,0
Greece,Japan,0
Greece,United States of America,0
Greece,Australia,0
Greece,Japan,0
Greece,Other,0
Greece,Other,0
Greece,Switzerland,0
Greece,Austria,0
Greece,Australia,0
Greece,United States of America,0
Greece,Other,0
Greece,Republic of Korea,0
Greece,Other,0
Greece,Other,0
Greece,Germany,0
Greece,Russia,0
Greece,Russia,0
Greece,Japan,0
Greece,United States of America,0
Greece,Russia,0
Greece,Russia,0
Greece,Japan,0
Greece,Japan,0
Greece,United States of America,0
Greece,United States of America,0
United States,Switzerland,0
United States,Poland,0
United States,Finland,0
United States,Switzerland,0
United States,Germany,0
United States,Poland,0
United States,Germany,0
United States,Finland,0
United States,Other,0
United States,Australia,0
United States,Canada,0
United States,Canada,0
United States,Norway,0
United States,United States of America,0
United States,Japan,0
United States,Finland,0
United States,United States of America,0
United States,France,0
United States,Other,0
United States,United States of America,0
United States,Other,0
United States,Germany,0
United States,Norway,0
United States,Sweden,0
United States,Norway,0
United States,Germany,0
United States,Austria,0
United States,Germany,0
United States,Norway,0
United States,Russia,0
United States,Russia,0
United States,Germany,0
United States,Other,0
United States,Norway,0
United States,France,0
United States,Germany,0
United States,Germany,0
United States,Germany,0
United States,Sweden,0
United States,Norway,0
United States,Germany,0
United States,France,0
United States,Norway,0
United States,Germany,0
United States,Russia,0
United States,Italy,0
United States,Germany,0
United States,Austria,0
United States,Germany,0
United States,Germany,0
United States,United States of America,0
United States,United States of America,0
United States,United States of America,0
United States,United States of America,0
United States,Germany,0
United States,Germany,0
United States,Germany,0
United States,Canada,0
United States,United States of America,0
United States,Sweden,0
United States,Canada,0
United States,United States of America,0
United States,Russia,0
United States,Russia,0
United States,Russia,0
United States,United States of America,0
United States,United States of America,0
United States,Russia,0
United States,United States of America,0
United States,France,0
United States,France,0
United States,Russia,0
United States,Russia,0
United States,Italy,0
United States,Italy,0
United States,Russia,0
United States,Russia,0
United States,Canada,0
United States,Canada,0
United States,People's Republic of China,0
United States,People's Republic of China,0
United States,Norway,0
United States,Austria,0
United States,Austria,0
United States,Italy,0
United States,Other,0
United States,Italy,0
United States,Austria,0
United States,Norway,0
United States,Austria,0
United States,Austria,0
United States,United States of America,0
United States,Norway,0
United States,Other,0
United States,France,0
United States,Sweden,0
United States,France,0
United States,France,0
United States,Austria,0
United States,France,0
United States,Italy,0
United States,Austria,0
United States,Other,0
United States,Sweden,0
United States,Switzerland,0
United States,Other,0
United States,Austria,0
United States,Germany,0
United States,Norway,0
United States,United States of America,0
United States,Austria,0
United States,Finland,0
United States,Germany,0
United States,Austria,0
United States,Finland,0
United States,Germany,0
United States,Austria,0
United States,Finland,0
United States,Finland,0
United States,Austria,0
United States,United States of America,0
United States,United States of America,0
United States,Great Britain,0
United States,United States of America,0
United States,Austria,0
United States,Switzerland,0
United States,Canada,0
United States,Other,0
United States,Germany,0
United States,Other,0
United States,Norway,0
United States,Other,0
United States,Russia,0
United States,Germany,0
United States,Norway,0
United States,Germany,0
United States,Norway,0
United States,Switzerland,0
United States,Norway,0
United States,Norway,0
United States,Sweden,0
United States,Norway,0
United States,Russia,0
United States,Italy,0
United States,Norway,0
United States,Germany,0
United States,Italy,0
United States,Italy,0
United States,Italy,0
United States,Norway,0
United States,Norway,0
United States,Italy,0
United States,Germany,0
United States,Russia,0
United States,Other,0
United States,Norway,0
United States,Austria,0
United States,Austria,0
United States,Norway,0
United States,Italy,0
United States,Other,0
United States,Russia,0
United States,United States of America,0
United States,France,0
United States,Switzerland,0
United States,United States of America,0
United States,United States of America,0
United States,United States of America,0
United States,Switzerland,0
United States,Sweden,0
United States,United States of America,0
United States,France,0
United States,France,0
United States,Italy,0
United States,Great Britain,0
United States,Switzerland,0
United States,Canada,0
United States,Norway,0
United States,Canada,0
United States,Switzerland,0
United States,United States of America,0
United States,United States of America,0
United States,Germany,0
United States,Germany,0
United States,Germany,0
United States,Germany,0
United States,Germany,0
United States,Germany,0
United States,Switzerland,0
United States,Switzerland,0
United States,Switzerland,0
United States,Switzerland,0
United States,Germany,0
United States,United States of America,0
United States,United States of America,0
United States,United States of America,0
United States,People's Republic of China,0
United States,Canada,0
United States,People's Republic of China,0
United States,Other,0
United States,People's Republic of China,0
United States,Republic of Korea,0
United States,Republic of Korea,0
United States,Other,0
United States,Canada,0
United States,Italy,0
United States,People's Republic of China,0
United States,People's Republic of China,0
United States,Republic of Korea,0
United States,People's Republic of China,0
United States,Australia,0
United States,United States of America,0
United States,Canada,0
United States,Republic of Korea,0
United States,People's Republic of China,0
United States,Canada,0
United States,Canada,0
United States,Canada,0
United States,United States of America,0
United States,Netherlands,0
United States,United States of America,0
United States,Germany,0
United States,Germany,0
United States,Netherlands,0
United States,Canada,0
United States,Netherlands,0
United States,Netherlands,0
United States,Norway,0
United States,Germany,0
United States,Germany,0
United States,United States of America,0
United States,Canada,0
United States,Germany,0
United States,Germany,0
United States,United States of America,0
United States,Netherlands,0
United States,Norway,0
United States,Germany,0
United States,Netherlands,0
United States,Canada,0
United States,United States of America,0
United States,Japan,0
United States,United States of America,0
United States,United States of America,0
United States,Germany,0
United States,United States of America,0
United States,Netherlands,0
United States,Netherlands,0
United States,United States of America,0
Australia,Japan,0
Australia,Republic of Korea,0
Australia,Other,0
Australia,Other,0
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,Other,0
Australia,Italy,0
Australia,Japan,0
Australia,Republic of Korea,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,Japan,0
Australia,Other,0
Australia,Russia,0
Australia,Japan,0
Australia,Russia,0
Australia,Other,0
Australia,Germany,0
Australia,Other,0
Australia,Great Britain,0
Australia,Republic of Korea,0
Australia,Italy,0
Australia,People's Republic of China,0
Australia,France,0
Australia,Italy,0
Australia,Romania,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Republic of Korea,0
Australia,Japan,0
Australia,Other,0
Australia,Japan,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Japan,0
Australia,Canada,0
Australia,France,0
Australia,Russia,0
Australia,Netherlands,0
Australia,Other,0
Australia,France,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Japan,0
Australia,Australia,1
Australia,France,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Republic of Korea,0
Australia,Germany,0
Australia,Great Britain,0
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,Poland,0
Australia,Poland,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,France,0
Australia,Australia,1
Australia,Other,0
Australia,Netherlands,0
Australia,Netherlands,0
Australia,Republic of Korea,0
Australia,Australia,1
Australia,Italy,0
Australia,France,0
Australia,Other,0
Australia,Hungary,0
Australia,Switzerland,0
Australia,France,0
Australia,Russia,0
Australia,France,0
Australia,Republic of Korea,0
Australia,Russia,0
Australia,France,0
Australia,Germany,0
Australia,Italy,0
Australia,Poland,0
Australia,Germany,0
Australia,France,0
Australia,People's Republic of China,0
Australia,Italy,0
Australia,Italy,0
Australia,Germany,0
Australia,Italy,0
Australia,Russia,0
Australia,Switzerland,0
Australia,People's Republic of China,0
Australia,Republic of Korea,0
Australia,Germany,0
Australia,Russia,0
Australia,Romania,0
Australia,France,0
Australia,Germany,0
Australia,France,0
Australia,Other,0
Australia,Switzerland,0
Australia,Italy,0
Australia,Switzerland,0
Australia,Other,0
Australia,Germany,0
Australia,Netherlands,0
Australia,United States of America,0
Australia,Netherlands,0
Australia,Germany,0
Australia,Germany,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Italy,0
Australia,France,0
Australia,Australia,1
Australia,Germany,0
Australia,United States of America,0
Australia,France,0
Australia,Germany,0
Australia,Great Britain,0
Australia,Germany,0
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,France,0
Australia,Australia,1
Australia,People's Republic of China,0
Australia,Germany,0
Australia,Other,0
Australia,Great Britain,0
Australia,Italy,0
Australia,Netherlands,0
Australia,Russia,0
Australia,Australia,1
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Italy,0
Australia,Italy,0
Australia,France,0
Australia,Russia,0
Australia,Other,0
Australia,Germany,0
Australia,Germany,0
Australia,Australia,1
Australia,France,0
Australia,Great Britain,0
Australia,Australia,1
Australia,Netherlands,0
Australia,France,0
Australia,Great Britain,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,France,0
Australia,France,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Sweden,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,Netherlands,0
Australia,Netherlands,0
Australia,Other,0
Australia,Germany,0
Australia,Switzerland,0
Australia,Other,0
Australia,Australia,1
Australia,United States of America,0
Australia,Russia,0
Australia,Hungary,0
Australia,Russia,0
Australia,Other,0
Australia,Romania,0
Australia,Russia,0
Australia,United States of America,0
Australia,People's Republic of China,0
Australia,Republic of Korea,0
Australia,Russia,0
Australia,Russia,0
Australia,France,0
Australia,Republic of Korea,0
Australia,Hungary,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Russia,0
Australia,Romania,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Russia,0
Australia,Romania,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Poland,0
Australia,People's Republic of China,0
Australia,Russia,0
Australia,Russia,0
Australia,Romania,0
Australia,France,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Russia,0
Australia,Romania,0
Australia,Romania,0
Australia,People's Republic of China,0
Australia,Republic of Korea,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Hungary,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Republic of Korea,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Other,0
Australia,Canada,0
Australia,Russia,0
Australia,United States of America,0
Australia,Other,0
Australia,Japan,0
Australia,Russia,0
Australia,Other,0
Australia,Republic of Korea,0
Australia,People's Republic of China,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Republic of Korea,0
Australia,Sweden,0
Australia,Other,0
Australia,United States of America,0
Australia,Russia,0
Australia,United States of America,0
Australia,Finland,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Norway,0
Australia,United States of America,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Norway,0
Australia,Other,0
Australia,Great Britain,0
Australia,Germany,0
Australia,Hungary,0
Australia,Romania,0
Australia,Norway,0
Australia,Other,0
Australia,Other,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Poland,0
Australia,Poland,0
Australia,Romania,0
Australia,Romania,0
Australia,Italy,0
Australia,Italy,0
Australia,Sweden,0
Australia,Sweden,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Germany,0
Australia,Germany,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Poland,0
Australia,Poland,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Australia,1
Australia,Australia,1
Australia,Germany,0
Australia,Germany,0
Australia,Italy,0
Australia,Canada,0
Australia,Australia,1
Australia,Hungary,0
Australia,Russia,0
Australia,Germany,0
Australia,Hungary,0
Australia,Germany,0
Australia,Poland,0
Australia,Romania,0
Australia,Romania,0
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,Germany,0
Australia,Germany,0
Australia,Other,0
Australia,Canada,0
Australia,Other,0
Australia,Other,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,Great Britain,0
Australia,Great Britain,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Poland,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,Poland,0
Australia,United States of America,0
Australia,People's Republic of China,0
Australia,Hungary,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,Australia,1
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,Germany,0
Australia,Russia,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,People's Republic of China,0
Australia,Canada,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Canada,0
Australia,Canada,0
Australia,Australia,1
Australia,Australia,1
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Germany,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Russia,0
Australia,Russia,0
Australia,Australia,1
Australia,Australia,1
Australia,Russia,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Germany,0
Australia,Germany,0
Australia,United States of America,0
Australia,Japan,0
Australia,Australia,1
Australia,Poland,0
Australia,Russia,0
Australia,Russia,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,Finland,0
Australia,Norway,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,People's Republic of China,0
Australia,Russia,0
Australia,Switzerland,0
Australia,Romania,0
Australia,France,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Hungary,0
Australia,Great Britain,0
Australia,Australia,1
Australia,Other,0
Australia,Australia,1
Australia,Great Britain,0
Australia,Italy,0
Australia,United States of America,0
Australia,Republic of Korea,0
Australia,People's Republic of China,0
Australia,People's Republic of China,0
Australia,Other,0
Australia,Australia,1
Australia,People's Republic of China,0
Australia,Russia,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Sweden,0
Australia,Other,0
Australia,Other,0
Australia,Sweden,0
Australia,Italy,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Great Britain,0
Australia,United States of America,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Hungary,0
Australia,Other,0
Australia,Australia,1
Australia,Great Britain,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Canada,0
Australia,Russia,0
Australia,Australia,1
Australia,Canada,0
Australia,Great Britain,0
Australia,Australia,1
Australia,Other,0
Australia,Italy,0
Australia,Netherlands,0
Australia,Germany,0
Australia,Romania,0
Australia,Romania,0
Australia,Germany,0
Australia,Germany,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Romania,0
Australia,Romania,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Switzerland,0
Australia,Germany,0
Australia,France,0
Australia,Australia,1
Australia,Other,0
Australia,Germany,0
Australia,Great Britain,0
Australia,Russia,0
Australia,France,0
Australia,France,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Norway,0
Australia,Norway,0
Australia,Italy,0
Australia,Italy,0
Australia,Poland,0
Australia,Poland,0
Australia,Italy,0
Australia,Italy,0
Australia,France,0
Australia,France,0
Australia,Germany,0
Australia,Germany,0
Australia,Netherlands,0
Australia,Netherlands,0
Australia,Other,0
Australia,Other,0
Australia,Romania,0
Australia,Netherlands,0
Australia,Canada,0
Australia,Great Britain,0
Australia,Italy,0
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,Russia,0
Australia,Russia,0
Australia,Japan,0
Australia,Japan,0
Australia,France,0
Australia,France,0
Australia,Russia,0
Australia,Japan,0
Australia,Canada,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,Republic of Korea,0
Australia,Italy,0
Australia,United States of America,0
Australia,Republic of Korea,0
Australia,Other,0
Australia,Germany,0
Australia,Australia,1
Australia,United States of America,0
Australia,Netherlands,0
Australia,Austria,0
Australia,Austria,0
Australia,Australia,1
Australia,Australia,1
Australia,Germany,0
Australia,Germany,0
Australia,Austria,0
Australia,Other,0
Australia,Other,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Finland,0
Australia,Finland,0
Australia,Great Britain,0
Australia,Great Britain,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Great Britain,0
Australia,Other,0
Australia,Australia,1
Australia,Other,0
Australia,Germany,0
Australia,Norway,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Great Britain,0
Australia,Great Britain,0
Australia,Other,0
Australia,Other,0
Australia,Great Britain,0
Australia,Netherlands,0
Australia,Other,0
Australia,Italy,0
Australia,Germany,0
Australia,Other,0
Australia,Great Britain,0
Australia,Italy,0
Australia,Sweden,0
Australia,Switzerland,0
Australia,Australia,1
Australia,Switzerland,0
Australia,Canada,0
Australia,Germany,0
Australia,Other,0
Australia,Netherlands,0
Australia,United States of America,0
Australia,France,0
Australia,Russia,0
Australia,Germany,0
Australia,Germany,0
Australia,Other,0
Australia,Germany,0
Australia,Netherlands,0
Australia,Germany,0
Australia,Other,0
Australia,United States of America,0
Australia,France,0
Australia,Other,0
Australia,United States of America,0
Australia,Australia,1
Australia,Other,0
Australia,Norway,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Poland,0
Australia,Russia,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Finland,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Great Britain,0
Australia,Other,0
Australia,Romania,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Australia,1
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Russia,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Germany,0
Australia,United States of America,0
Australia,Other,0
Australia,Russia,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Great Britain,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Austria,0
Australia,Great Britain,0
Australia,Australia,1
Australia,Other,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Other,0
Australia,Romania,0
Australia,Sweden,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Germany,0
Australia,Italy,0
Australia,Russia,0
Australia,Poland,0
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,Australia,1
Australia,Other,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,Romania,0
Australia,Romania,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Other,0
Australia,Poland,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Japan,0
Australia,Romania,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Poland,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,People's Republic of China,0
Australia,Norway,0
Australia,Other,0
Australia,France,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Romania,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Great Britain,0
Australia,Other,0
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Hungary,0
Australia,Other,0
Australia,Romania,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,Other,0
Australia,United States of America,0
Australia,Other,0
Australia,Republic of Korea,0
Australia,Russia,0
Australia,Sweden,0
Australia,Other,0
Australia,Other,0
Australia,Hungary,0
Australia,Norway,0
Australia,Sweden,0
Australia,Australia,1
Australia,Australia,1
Australia,Netherlands,0
Australia,Sweden,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Italy,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Canada,0
Australia,United States of America,0
Australia,Other,0
Australia,United States of America,0
Australia,Romania,0
Australia,France,0
Australia,Japan,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,United States of America,0
Australia,Netherlands,0
Australia,Sweden,0
Australia,United States of America,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,Australia,1
Australia,Germany,0
Australia,Hungary,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Other,0
Australia,Japan,0
Australia,Romania,0
Australia,Romania,0
Australia,Japan,0
Australia,Other,0
Australia,Netherlands,0
Australia,Russia,0
Australia,United States of America,0
Australia,Netherlands,0
Australia,Sweden,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Romania,0
Australia,United States of America,0
Australia,Australia,1
Australia,United States of America,0
Australia,Netherlands,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Netherlands,0
Australia,United States of America,0
Australia,Australia,1
Australia,Germany,0
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Netherlands,0
Australia,Australia,1
Australia,Italy,0
Australia,United States of America,0
Australia,Other,0
Australia,Australia,1
Australia,Italy,0
Australia,United States of America,0
Australia,Russia,0
Australia,Italy,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Italy,0
Australia,Other,0
Australia,Italy,0
Australia,Australia,1
Australia,United States of America,0
Australia,Other,0
Australia,United States of America,0
Australia,Australia,1
Australia,Japan,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Germany,0
Australia,Netherlands,0
Australia,Other,0
Australia,United States of America,0
Australia,Canada,0
Australia,Canada,0
